Junction,week,day,traffic_time,month,Traffic_Level
3,2,2,18,7,Low
3,2,2,19,7,Low
3,2,2,20,7,Low
3,2,2,21,7,Low
3,2,2,22,7,Low
3,2,2,23,7,Low
3,2,3,0,7,Low
3,2,3,1,7,Low
3,2,3,2,7,Low
3,2,3,3,7,Low
3,2,3,4,7,Low
3,2,3,5,7,Low
3,2,3,6,7,Low
3,2,3,7,7,Low
3,2,3,8,7,Low
3,2,3,9,7,Low
3,2,3,10,7,Low
3,2,3,11,7,Low
3,2,3,12,7,Low
3,2,3,13,7,Low
3,2,3,14,7,Low
3,2,3,15,7,Low
3,2,3,16,7,Low
3,2,3,17,7,Low
3,2,3,18,7,Low
3,2,3,19,7,Low
3,2,3,20,7,Low
3,2,3,21,7,Low
3,2,3,22,7,Low
3,2,3,23,7,Low
3,2,4,0,7,Low
3,2,4,1,7,Low
3,2,4,2,7,Low
3,2,4,3,7,Low
3,2,4,4,7,Low
3,2,4,5,7,Low
3,2,4,6,7,Low
3,2,4,7,7,Low
3,2,4,8,7,Low
3,2,4,9,7,Low
3,2,4,10,7,Low
3,2,4,11,7,Low
3,2,4,12,7,Low
3,2,4,13,7,Low
3,2,4,14,7,Low
3,2,4,15,7,Low
3,2,4,16,7,Medium
3,2,4,17,7,Low
3,2,4,18,7,Low
3,2,4,19,7,Low
3,2,4,20,7,Low
3,2,4,21,7,Low
3,2,4,22,7,Low
3,2,4,23,7,Low
3,2,5,0,7,Low
3,2,5,1,7,Low
3,2,5,2,7,Low
3,2,5,3,7,Low
3,2,5,4,7,Low
3,2,5,5,7,Low
3,2,5,6,7,Low
3,2,5,7,7,Low
3,2,5,8,7,Low
3,2,5,9,7,Low
3,2,5,10,7,Low
3,2,5,11,7,Low
3,2,5,12,7,Low
3,2,5,13,7,Low
3,2,5,14,7,Low
3,2,5,15,7,Low
3,2,5,16,7,Low
3,2,5,17,7,Low
3,2,5,18,7,High
3,2,5,19,7,High
3,2,5,20,7,High
3,2,5,21,7,Medium
3,2,5,22,7,Medium
3,2,5,23,7,Medium
3,2,6,0,7,Low
3,2,6,1,7,Low
3,2,6,2,7,Low
3,2,6,3,7,Low
3,2,6,4,7,Low
3,2,6,5,7,Low
3,2,6,6,7,Low
3,2,6,7,7,Low
3,2,6,8,7,Low
3,2,6,9,7,Low
3,2,6,10,7,Low
3,2,6,11,7,Low
3,2,6,12,7,Low
3,2,6,13,7,Low
3,2,6,14,7,Low
3,2,6,15,7,Low
3,2,6,16,7,Low
3,2,6,17,7,Low
3,2,6,18,7,Medium
3,2,6,19,7,High
3,2,6,20,7,High
3,2,6,21,7,High
3,2,6,22,7,High
3,2,6,23,7,Medium
3,2,7,0,7,Medium
3,2,7,1,7,Low
3,2,7,2,7,Low
3,2,7,3,7,Low
3,2,7,4,7,Low
3,2,7,5,7,Low
3,2,7,6,7,Low
3,2,7,7,7,Low
3,2,7,8,7,Low
3,2,7,9,7,Low
3,2,7,10,7,Low
3,2,7,11,7,Low
3,2,7,12,7,Low
3,2,7,13,7,Low
3,2,7,14,7,Low
3,2,7,15,7,Low
3,2,7,16,7,Low
3,2,7,17,7,Low
3,2,7,18,7,Low
3,2,7,19,7,Low
3,2,7,20,7,Low
3,2,7,21,7,Low
3,2,7,22,7,Low
3,2,7,23,7,Low
3,3,1,0,7,Low
3,3,1,1,7,Low
3,3,1,2,7,Low
3,3,1,3,7,Low
3,3,1,4,7,Low
3,3,1,5,7,Low
3,3,1,6,7,Low
3,3,1,7,7,Low
3,3,1,8,7,Low
3,3,1,9,7,Low
3,3,1,10,7,Low
3,3,1,11,7,Low
3,3,1,12,7,Low
3,3,1,13,7,Low
3,3,1,14,7,Low
3,3,1,15,7,Low
3,3,1,16,7,Low
3,3,1,17,7,Low
3,3,1,18,7,Low
3,3,1,19,7,Low
3,3,1,20,7,Low
3,3,1,21,7,Low
3,3,1,22,7,Low
3,3,1,23,7,Low
3,3,2,0,7,Low
3,3,2,1,7,Low
3,3,2,2,7,Low
3,3,2,3,7,Low
3,3,2,4,7,Low
3,3,2,5,7,Low
3,3,2,6,7,Low
3,3,2,7,7,Low
3,3,2,8,7,Low
3,3,2,9,7,Low
3,3,2,10,7,Low
3,3,2,11,7,Low
3,3,2,12,7,Low
3,3,2,13,7,Low
3,3,2,14,7,Low
3,3,2,15,7,Low
3,3,2,16,7,Low
3,3,2,17,7,Low
3,3,2,18,7,Low
3,3,2,19,7,Low
3,3,2,20,7,Low
3,3,2,21,7,Low
3,3,2,22,7,Low
3,3,2,23,7,Low
3,3,3,0,7,Low
3,3,3,1,7,Low
3,3,3,2,7,Low
3,3,3,3,7,Low
3,3,3,4,7,Low
3,3,3,5,7,Low
3,3,3,6,7,Low
3,3,3,7,7,Low
3,3,3,8,7,Low
3,3,3,9,7,Low
3,3,3,10,7,Low
3,3,3,11,7,Low
3,3,3,12,7,Low
3,3,3,13,7,Low
3,3,3,14,7,Low
3,3,3,15,7,Low
3,3,3,16,7,Low
3,3,3,17,7,Low
3,3,3,18,7,Low
3,3,3,19,7,Low
3,3,3,20,7,Low
3,3,3,21,7,Low
3,3,3,22,7,Low
3,3,3,23,7,Low
3,3,4,0,7,Low
3,3,4,1,7,Low
3,3,4,2,7,Low
3,3,4,3,7,Low
3,3,4,4,7,Low
3,3,4,5,7,Low
3,3,4,6,7,Low
3,3,4,7,7,Low
3,3,4,8,7,Low
3,3,4,9,7,Low
3,3,4,10,7,Low
3,3,4,11,7,Low
3,3,4,12,7,Low
3,3,4,13,7,Low
3,3,4,14,7,Low
3,3,4,15,7,Low
3,3,4,16,7,Low
3,3,4,17,7,Low
3,3,4,18,7,High
3,3,4,19,7,High
3,3,4,20,7,Medium
3,3,4,21,7,Medium
3,3,4,22,7,Medium
3,3,4,23,7,Medium
3,3,5,0,7,Medium
3,3,5,1,7,Low
3,3,5,2,7,Low
3,3,5,3,7,Low
3,3,5,4,7,Low
3,3,5,5,7,Low
3,3,5,6,7,Low
3,3,5,7,7,Low
3,3,5,8,7,Low
3,3,5,9,7,Low
3,3,5,10,7,Medium
3,3,5,11,7,Medium
3,3,5,12,7,Medium
3,3,5,13,7,Low
3,3,5,14,7,Medium
3,3,5,15,7,Medium
3,3,5,16,7,Medium
3,3,5,17,7,Low
3,3,5,18,7,Medium
3,3,5,19,7,Medium
3,3,5,20,7,Low
3,3,5,21,7,Low
3,3,5,22,7,Medium
3,3,5,23,7,Medium
3,3,6,0,7,High
3,3,6,1,7,Medium
3,3,6,2,7,Medium
3,3,6,3,7,Low
3,3,6,4,7,Low
3,3,6,5,7,Low
3,3,6,6,7,Low
3,3,6,7,7,Low
3,3,6,8,7,Low
3,3,6,9,7,Medium
3,3,6,10,7,Medium
3,3,6,11,7,Medium
3,3,6,12,7,Medium
3,3,6,13,7,Medium
3,3,6,14,7,Medium
3,3,6,15,7,Medium
3,3,6,16,7,Medium
3,3,6,17,7,Medium
3,3,6,18,7,Medium
3,3,6,19,7,Medium
3,3,6,20,7,Medium
3,3,6,21,7,Medium
3,3,6,22,7,Medium
3,3,6,23,7,Medium
3,3,7,0,7,Medium
3,3,7,1,7,Low
3,3,7,2,7,Low
3,3,7,3,7,Low
3,3,7,4,7,Low
3,3,7,5,7,Low
3,3,7,6,7,Low
3,3,7,7,7,Low
3,3,7,8,7,Low
3,3,7,9,7,Low
3,3,7,10,7,Medium
3,3,7,11,7,Medium
3,3,7,12,7,Medium
3,3,7,13,7,Medium
3,3,7,14,7,Medium
3,3,7,15,7,Medium
3,3,7,16,7,Medium
3,3,7,17,7,Medium
3,3,7,18,7,Medium
3,3,7,19,7,Medium
3,3,7,20,7,Medium
3,3,7,21,7,Medium
3,3,7,22,7,Medium
3,3,7,23,7,Medium
3,4,1,0,7,Medium
3,4,1,1,7,Low
3,4,1,2,7,Low
3,4,1,3,7,Low
3,4,1,4,7,Low
3,4,1,5,7,Low
3,4,1,6,7,Low
3,4,1,7,7,Low
3,4,1,8,7,Low
3,4,1,9,7,Low
3,4,1,10,7,Medium
3,4,1,11,7,Medium
3,4,1,12,7,Low
3,4,1,13,7,Low
3,4,1,14,7,Low
3,4,1,15,7,Low
3,4,1,16,7,Low
3,4,1,17,7,Low
3,4,1,18,7,Low
3,4,1,19,7,Low
3,4,1,20,7,Low
3,4,1,21,7,Low
3,4,1,22,7,Low
3,4,1,23,7,Low
3,4,2,0,7,Low
3,4,2,1,7,Low
3,4,2,2,7,Low
3,4,2,3,7,Low
3,4,2,4,7,Low
3,4,2,5,7,Low
3,4,2,6,7,Low
3,4,2,7,7,Low
3,4,2,8,7,Low
3,4,2,9,7,Low
3,4,2,10,7,Low
3,4,2,11,7,Low
3,4,2,12,7,Low
3,4,2,13,7,Low
3,4,2,14,7,Low
3,4,2,15,7,Low
3,4,2,16,7,Low
3,4,2,17,7,Low
3,4,2,18,7,Low
3,4,2,19,7,Low
3,4,2,20,7,Low
3,4,2,21,7,Low
3,4,2,22,7,Low
3,4,2,23,7,Low
3,4,3,0,7,Low
3,4,3,1,7,Low
3,4,3,2,7,Low
3,4,3,3,7,Low
3,4,3,4,7,Low
3,4,3,5,7,Low
3,4,3,6,7,Low
3,4,3,7,7,Low
3,4,3,8,7,Low
3,4,3,9,7,Low
3,4,3,10,7,Low
3,4,3,11,7,Low
3,4,3,12,7,Low
3,4,3,13,7,Low
3,4,3,14,7,Low
3,4,3,15,7,Low
3,4,3,16,7,Low
3,4,3,17,7,Low
3,4,3,18,7,Low
3,4,3,19,7,Low
3,4,3,20,7,Low
3,4,3,21,7,Low
3,4,3,22,7,Low
3,4,3,23,7,Low
3,4,4,0,7,Low
3,4,4,1,7,Low
3,4,4,2,7,Low
3,4,4,3,7,Low
3,4,4,4,7,Low
3,4,4,5,7,Low
3,4,4,6,7,Low
3,4,4,7,7,Low
3,4,4,8,7,Low
3,4,4,9,7,Low
3,4,4,10,7,Low
3,4,4,11,7,Low
3,4,4,12,7,Low
3,4,4,13,7,Low
3,4,4,14,7,Low
3,4,4,15,7,Low
3,4,4,16,7,Low
3,4,4,17,7,Low
3,4,4,18,7,Low
3,4,4,19,7,Low
3,4,4,20,7,Low
3,4,4,21,7,Low
3,4,4,22,7,Low
3,4,4,23,7,Low
3,4,5,0,7,Low
3,4,5,1,7,Low
3,4,5,2,7,Low
3,4,5,3,7,Low
3,4,5,4,7,Low
3,4,5,5,7,Low
3,4,5,6,7,Low
3,4,5,7,7,Low
3,4,5,8,7,Low
3,4,5,9,7,Low
3,4,5,10,7,Low
3,4,5,11,7,Low
3,4,5,12,7,Low
3,4,5,13,7,Low
3,4,5,14,7,Low
3,4,5,15,7,Low
3,4,5,16,7,Low
3,4,5,17,7,Low
3,4,5,18,7,Low
3,4,5,19,7,Low
3,4,5,20,7,Low
3,4,5,21,7,Low
3,4,5,22,7,Low
3,4,5,23,7,Low
3,4,6,0,7,Low
3,4,6,1,7,Low
3,4,6,2,7,Low
3,4,6,3,7,Low
3,4,6,4,7,Low
3,4,6,5,7,Low
3,4,6,6,7,Low
3,4,6,7,7,Low
3,4,6,8,7,Low
3,4,6,9,7,Low
3,4,6,10,7,Low
3,4,6,11,7,Low
3,4,6,12,7,Low
3,4,6,13,7,Low
3,4,6,14,7,Low
3,4,6,15,7,Low
3,4,6,16,7,Low
3,4,6,17,7,Low
3,4,6,18,7,Low
3,4,6,19,7,Low
3,4,6,20,7,Low
3,4,6,21,7,Low
3,4,6,22,7,Low
3,4,6,23,7,Low
3,4,7,0,7,Low
3,4,7,1,7,Low
3,4,7,2,7,Low
3,4,7,3,7,Low
3,4,7,4,7,Low
3,4,7,5,7,Low
3,4,7,6,7,Low
3,4,7,7,7,Low
3,4,7,8,7,Low
3,4,7,9,7,Low
3,4,7,10,7,Low
3,4,7,11,7,Low
3,4,7,12,7,Low
3,4,7,13,7,Low
3,4,7,14,7,Low
3,4,7,15,7,Low
3,4,7,16,7,Low
3,4,7,17,7,Low
3,4,7,18,7,Low
3,4,7,19,7,Low
3,4,7,20,7,Low
3,4,7,21,7,Low
3,4,7,22,7,Low
3,4,7,23,7,Low
3,1,1,0,8,Low
3,1,1,1,8,Low
3,1,1,2,8,Low
3,1,1,3,8,Low
3,1,1,4,8,Low
3,1,1,5,8,Low
3,1,1,6,8,Low
3,1,1,7,8,Low
3,1,1,8,8,Low
3,1,1,9,8,Low
3,1,1,10,8,Low
3,1,1,11,8,Low
3,1,1,12,8,Low
3,1,1,13,8,Low
3,1,1,14,8,Low
3,1,1,15,8,Low
3,1,1,16,8,Low
3,1,1,17,8,Low
3,1,1,18,8,Low
3,1,1,19,8,Low
3,1,1,20,8,Low
3,1,1,21,8,Low
3,1,1,22,8,Low
3,1,1,23,8,Low
3,1,2,0,8,Low
3,1,2,1,8,Low
3,1,2,2,8,Low
3,1,2,3,8,Low
3,1,2,4,8,Low
3,1,2,5,8,Low
3,1,2,6,8,Low
3,1,2,7,8,Low
3,1,2,8,8,Low
3,1,2,9,8,Low
3,1,2,10,8,Low
3,1,2,11,8,Low
3,1,2,12,8,Low
3,1,2,13,8,Low
3,1,2,14,8,Low
3,1,2,15,8,Low
3,1,2,16,8,Low
3,1,2,17,8,Low
3,1,2,18,8,Low
3,1,2,19,8,Low
3,1,2,20,8,Low
3,1,2,21,8,Low
3,1,2,22,8,Low
3,1,2,23,8,Low
3,1,3,0,8,Low
3,1,3,1,8,Low
3,1,3,2,8,Low
3,1,3,3,8,Low
3,1,3,4,8,Low
3,1,3,5,8,Low
3,1,3,6,8,Low
3,1,3,7,8,Low
3,1,3,8,8,Low
3,1,3,9,8,Low
3,1,3,10,8,Low
3,1,3,11,8,Low
3,1,3,12,8,Low
3,1,3,13,8,Low
3,1,3,14,8,Low
3,1,3,15,8,Low
3,1,3,16,8,Low
3,1,3,17,8,Low
3,1,3,18,8,Low
3,1,3,19,8,Low
3,1,3,20,8,Low
3,1,3,21,8,Low
3,1,3,22,8,Low
3,1,3,23,8,Low
3,1,4,0,8,Low
3,1,4,1,8,Low
3,1,4,2,8,Low
3,1,4,3,8,Low
3,1,4,4,8,Low
3,1,4,5,8,Low
3,1,4,6,8,Low
3,1,4,7,8,Low
3,1,4,8,8,Low
3,1,4,9,8,Low
3,1,4,10,8,Low
3,1,4,11,8,Low
3,1,4,12,8,Low
3,1,4,13,8,Low
3,1,4,14,8,Low
3,1,4,15,8,Low
3,1,4,16,8,Low
3,1,4,17,8,Low
3,1,4,18,8,Low
3,1,4,19,8,Low
3,1,4,20,8,Low
3,1,4,21,8,Low
3,1,4,22,8,Low
3,1,4,23,8,Low
3,1,5,0,8,Low
3,1,5,1,8,Low
3,1,5,2,8,Low
3,1,5,3,8,Low
3,1,5,4,8,Low
3,1,5,5,8,Low
3,1,5,6,8,Low
3,1,5,7,8,Low
3,1,5,8,8,Low
3,1,5,9,8,Low
3,1,5,10,8,Low
3,1,5,11,8,Low
3,1,5,12,8,Low
3,1,5,13,8,Low
3,1,5,14,8,Low
3,1,5,15,8,Low
3,1,5,16,8,Low
3,1,5,17,8,Low
3,1,5,18,8,Low
3,1,5,19,8,Low
3,1,5,20,8,Low
3,1,5,21,8,Low
3,1,5,22,8,Low
3,1,5,23,8,Low
3,1,6,0,8,Low
3,1,6,1,8,Low
3,1,6,2,8,Low
3,1,6,3,8,Low
3,1,6,4,8,Low
3,1,6,5,8,Low
3,1,6,6,8,Low
3,1,6,7,8,Low
3,1,6,8,8,Low
3,1,6,9,8,Low
3,1,6,10,8,Low
3,1,6,11,8,Low
3,1,6,12,8,Low
3,1,6,13,8,Low
3,1,6,14,8,Low
3,1,6,15,8,Low
3,1,6,16,8,Low
3,1,6,17,8,Low
3,1,6,18,8,Low
3,1,6,19,8,Low
3,1,6,20,8,Low
3,1,6,21,8,Low
3,1,6,22,8,Low
3,1,6,23,8,Low
3,1,7,0,8,Low
3,1,7,1,8,Low
3,1,7,2,8,Low
3,1,7,3,8,Low
3,1,7,4,8,Low
3,1,7,5,8,Low
3,1,7,6,8,Low
3,1,7,7,8,Low
3,1,7,8,8,Low
3,1,7,9,8,Low
3,1,7,10,8,Low
3,1,7,11,8,Low
3,1,7,12,8,Low
3,1,7,13,8,Low
3,1,7,14,8,Low
3,1,7,15,8,Low
3,1,7,16,8,Low
3,1,7,17,8,Low
3,1,7,18,8,Low
3,1,7,19,8,Low
3,1,7,20,8,Low
3,1,7,21,8,Low
3,1,7,22,8,Low
3,1,7,23,8,Low
3,2,1,0,8,Low
3,2,1,1,8,Low
3,2,1,2,8,Low
3,2,1,3,8,Low
3,2,1,4,8,Low
3,2,1,5,8,Low
3,2,1,6,8,Low
3,2,1,7,8,Low
3,2,1,8,8,Low
3,2,1,9,8,Low
3,2,1,10,8,Low
3,2,1,11,8,Low
3,2,1,12,8,Low
3,2,1,13,8,Low
3,2,1,14,8,Low
3,2,1,15,8,Low
3,2,1,16,8,Low
3,2,1,17,8,Low
3,2,1,18,8,Low
3,2,1,19,8,Low
3,2,1,20,8,Low
3,2,1,21,8,Low
3,2,1,22,8,Low
3,2,1,23,8,Low
3,2,2,0,8,Low
3,2,2,1,8,Low
3,2,2,2,8,Low
3,2,2,3,8,Low
3,2,2,4,8,Low
3,2,2,5,8,Low
3,2,2,6,8,Low
3,2,2,7,8,Low
3,2,2,8,8,Low
3,2,2,9,8,Low
3,2,2,10,8,Low
3,2,2,11,8,Low
3,2,2,12,8,Low
3,2,2,13,8,Low
3,2,2,14,8,Low
3,2,2,15,8,Low
3,2,2,16,8,Low
3,2,2,17,8,Low
3,2,2,18,8,Low
3,2,2,19,8,Low
3,2,2,20,8,Low
3,2,2,21,8,Low
3,2,2,22,8,Low
3,2,2,23,8,Low
3,2,3,0,8,Low
3,2,3,1,8,Low
3,2,3,2,8,Low
3,2,3,3,8,Low
3,2,3,4,8,Low
3,2,3,5,8,Low
3,2,3,6,8,Low
3,2,3,7,8,Low
3,2,3,8,8,Low
3,2,3,9,8,Low
3,2,3,10,8,Low
3,2,3,11,8,Low
3,2,3,12,8,Low
3,2,3,13,8,Low
3,2,3,14,8,Low
3,2,3,15,8,Low
3,2,3,16,8,Low
3,2,3,17,8,Low
3,2,3,18,8,Low
3,2,3,19,8,Medium
3,2,3,20,8,Medium
3,2,3,21,8,Low
3,2,3,22,8,Low
3,2,3,23,8,Low
3,2,4,0,8,Low
3,2,4,1,8,Low
3,2,4,2,8,Low
3,2,4,3,8,Low
3,2,4,4,8,Low
3,2,4,5,8,Low
3,2,4,6,8,Low
3,2,4,7,8,Low
3,2,4,8,8,Low
3,2,4,9,8,Low
3,2,4,10,8,Low
3,2,4,11,8,Low
3,2,4,12,8,Medium
3,2,4,13,8,Low
3,2,4,14,8,Low
3,2,4,15,8,Low
3,2,4,16,8,Low
3,2,4,17,8,Low
3,2,4,18,8,Low
3,2,4,19,8,Low
3,2,4,20,8,Low
3,2,4,21,8,Low
3,2,4,22,8,Low
3,2,4,23,8,Low
3,2,5,0,8,Low
3,2,5,1,8,Low
3,2,5,2,8,Low
3,2,5,3,8,Low
3,2,5,4,8,Low
3,2,5,5,8,Low
3,2,5,6,8,Low
3,2,5,7,8,Low
3,2,5,8,8,Low
3,2,5,9,8,Low
3,2,5,10,8,Low
3,2,5,11,8,Low
3,2,5,12,8,Low
3,2,5,13,8,Low
3,2,5,14,8,Low
3,2,5,15,8,Low
3,2,5,16,8,Low
3,2,5,17,8,Low
3,2,5,18,8,Low
3,2,5,19,8,Low
3,2,5,20,8,Low
3,2,5,21,8,Low
3,2,5,22,8,Low
3,2,5,23,8,Low
3,2,6,0,8,Low
3,2,6,1,8,Low
3,2,6,2,8,Low
3,2,6,3,8,Low
3,2,6,4,8,Low
3,2,6,5,8,Low
3,2,6,6,8,Low
3,2,6,7,8,Low
3,2,6,8,8,Low
3,2,6,9,8,Low
3,2,6,10,8,Low
3,2,6,11,8,Low
3,2,6,12,8,Low
3,2,6,13,8,Low
3,2,6,14,8,Low
3,2,6,15,8,Low
3,2,6,16,8,Low
3,2,6,17,8,Low
3,2,6,18,8,Low
3,2,6,19,8,Low
3,2,6,20,8,Low
3,2,6,21,8,Low
3,2,6,22,8,Low
3,2,6,23,8,Low
3,2,7,0,8,Low
3,2,7,1,8,Low
3,2,7,2,8,Low
3,2,7,3,8,Low
3,2,7,4,8,Low
3,2,7,5,8,Low
3,2,7,6,8,Low
3,2,7,7,8,Low
3,2,7,8,8,Low
3,2,7,9,8,Low
3,2,7,10,8,Low
3,2,7,11,8,Low
3,2,7,12,8,Low
3,2,7,13,8,Low
3,2,7,14,8,Low
3,2,7,15,8,Low
3,2,7,16,8,Low
3,2,7,17,8,Low
3,2,7,18,8,Low
3,2,7,19,8,Low
3,2,7,20,8,Low
3,2,7,21,8,Low
3,2,7,22,8,Low
3,2,7,23,8,Low
3,3,1,0,8,Low
3,3,1,1,8,Low
3,3,1,2,8,Low
3,3,1,3,8,Low
3,3,1,4,8,Low
3,3,1,5,8,Low
3,3,1,6,8,Low
3,3,1,7,8,Low
3,3,1,8,8,Low
3,3,1,9,8,Low
3,3,1,10,8,Low
3,3,1,11,8,Low
3,3,1,12,8,Low
3,3,1,13,8,Low
3,3,1,14,8,Low
3,3,1,15,8,Low
3,3,1,16,8,Low
3,3,1,17,8,Low
3,3,1,18,8,Low
3,3,1,19,8,Low
3,3,1,20,8,Low
3,3,1,21,8,Low
3,3,1,22,8,Low
3,3,1,23,8,Low
3,3,2,0,8,Low
3,3,2,1,8,Low
3,3,2,2,8,Low
3,3,2,3,8,Low
3,3,2,4,8,Low
3,3,2,5,8,Low
3,3,2,6,8,Low
3,3,2,7,8,Low
3,3,2,8,8,Low
3,3,2,9,8,Low
3,3,2,10,8,Low
3,3,2,11,8,Low
3,3,2,12,8,Low
3,3,2,13,8,Low
3,3,2,14,8,Low
3,3,2,15,8,Low
3,3,2,16,8,Low
3,3,2,17,8,Low
3,3,2,18,8,Low
3,3,2,19,8,Low
3,3,2,20,8,Low
3,3,2,21,8,Low
3,3,2,22,8,Low
3,3,2,23,8,Low
3,3,3,0,8,Low
3,3,3,1,8,Low
3,3,3,2,8,Low
3,3,3,3,8,Low
3,3,3,4,8,Low
3,3,3,5,8,Low
3,3,3,6,8,Low
3,3,3,7,8,Low
3,3,3,8,8,Low
3,3,3,9,8,Low
3,3,3,10,8,Low
3,3,3,11,8,Low
3,3,3,12,8,Low
3,3,3,13,8,Low
3,3,3,14,8,Low
3,3,3,15,8,Low
3,3,3,16,8,Low
3,3,3,17,8,Low
3,3,3,18,8,Low
3,3,3,19,8,Low
3,3,3,20,8,Low
3,3,3,21,8,Low
3,3,3,22,8,Low
3,3,3,23,8,Low
3,3,4,0,8,Low
3,3,4,1,8,Low
3,3,4,2,8,Low
3,3,4,3,8,Low
3,3,4,4,8,Low
3,3,4,5,8,Low
3,3,4,6,8,Low
3,3,4,7,8,Low
3,3,4,8,8,Low
3,3,4,9,8,Low
3,3,4,10,8,Low
3,3,4,11,8,Low
3,3,4,12,8,Low
3,3,4,13,8,Low
3,3,4,14,8,Low
3,3,4,15,8,Low
3,3,4,16,8,Low
3,3,4,17,8,Low
3,3,4,18,8,Low
3,3,4,19,8,Low
3,3,4,20,8,Low
3,3,4,21,8,Low
3,3,4,22,8,Low
3,3,4,23,8,Low
3,3,5,0,8,Low
3,3,5,1,8,Low
3,3,5,2,8,Low
3,3,5,3,8,Low
3,3,5,4,8,Low
3,3,5,5,8,Low
3,3,5,6,8,Low
3,3,5,7,8,Low
3,3,5,8,8,Low
3,3,5,9,8,Low
3,3,5,10,8,Low
3,3,5,11,8,Low
3,3,5,12,8,Low
3,3,5,13,8,Low
3,3,5,14,8,Low
3,3,5,15,8,Low
3,3,5,16,8,Low
3,3,5,17,8,Low
3,3,5,18,8,Low
3,3,5,19,8,Low
3,3,5,20,8,Low
3,3,5,21,8,Low
3,3,5,22,8,Low
3,3,5,23,8,Low
3,3,6,0,8,Low
3,3,6,1,8,Low
3,3,6,2,8,Low
3,3,6,3,8,Low
3,3,6,4,8,Low
3,3,6,5,8,Low
3,3,6,6,8,Low
3,3,6,7,8,Low
3,3,6,8,8,Low
3,3,6,9,8,Low
3,3,6,10,8,Low
3,3,6,11,8,Low
3,3,6,12,8,Low
3,3,6,13,8,Medium
3,3,6,14,8,Low
3,3,6,15,8,Low
3,3,6,16,8,Low
3,3,6,17,8,Low
3,3,6,18,8,Low
3,3,6,19,8,Low
3,3,6,20,8,Low
3,3,6,21,8,Low
3,3,6,22,8,Low
3,3,6,23,8,Low
3,3,7,0,8,Low
3,3,7,1,8,Low
3,3,7,2,8,Low
3,3,7,3,8,Low
3,3,7,4,8,Low
3,3,7,5,8,Low
3,3,7,6,8,Low
3,3,7,7,8,Low
3,3,7,8,8,Low
3,3,7,9,8,Low
3,3,7,10,8,Low
3,3,7,11,8,Low
3,3,7,12,8,Low
3,3,7,13,8,Low
3,3,7,14,8,Low
3,3,7,15,8,Low
3,3,7,16,8,Low
3,3,7,17,8,Low
3,3,7,18,8,Low
3,3,7,19,8,Low
3,3,7,20,8,Low
3,3,7,21,8,Low
3,3,7,22,8,Low
3,3,7,23,8,Low
3,4,1,0,8,Low
3,4,1,1,8,Low
3,4,1,2,8,Low
3,4,1,3,8,Low
3,4,1,4,8,Low
3,4,1,5,8,Low
3,4,1,6,8,Low
3,4,1,7,8,Low
3,4,1,8,8,Low
3,4,1,9,8,Low
3,4,1,10,8,Low
3,4,1,11,8,Low
3,4,1,12,8,Low
3,4,1,13,8,Low
3,4,1,14,8,Low
3,4,1,15,8,Low
3,4,1,16,8,Low
3,4,1,17,8,Low
3,4,1,18,8,Medium
3,4,1,19,8,Low
3,4,1,20,8,Low
3,4,1,21,8,Low
3,4,1,22,8,Low
3,4,1,23,8,Low
3,4,2,0,8,Low
3,4,2,1,8,Low
3,4,2,2,8,Low
3,4,2,3,8,Low
3,4,2,4,8,Low
3,4,2,5,8,Low
3,4,2,6,8,Low
3,4,2,7,8,Low
3,4,2,8,8,Low
3,4,2,9,8,Low
3,4,2,10,8,Low
3,4,2,11,8,Low
3,4,2,12,8,Low
3,4,2,13,8,Low
3,4,2,14,8,Low
3,4,2,15,8,Low
3,4,2,16,8,Low
3,4,2,17,8,Low
3,4,2,18,8,Low
3,4,2,19,8,Low
3,4,2,20,8,Low
3,4,2,21,8,Low
3,4,2,22,8,Low
3,4,2,23,8,Low
3,4,3,0,8,Low
3,4,3,1,8,Low
3,4,3,2,8,Low
3,4,3,3,8,Low
3,4,3,4,8,Low
3,4,3,5,8,Low
3,4,3,6,8,Low
3,4,3,7,8,Low
3,4,3,8,8,Low
3,4,3,9,8,Low
3,4,3,10,8,Low
3,4,3,11,8,Low
3,4,3,12,8,Low
3,4,3,13,8,Low
3,4,3,14,8,Low
3,4,3,15,8,Low
3,4,3,16,8,Low
3,4,3,17,8,Low
3,4,3,18,8,Low
3,4,3,19,8,Medium
3,4,3,20,8,Medium
3,4,3,21,8,Medium
3,4,3,22,8,Low
3,4,3,23,8,Low
3,4,4,0,8,Low
3,4,4,1,8,Low
3,4,4,2,8,Low
3,4,4,3,8,Low
3,4,4,4,8,Low
3,4,4,5,8,Low
3,4,4,6,8,Low
3,4,4,7,8,Low
3,4,4,8,8,Low
3,4,4,9,8,Low
3,4,4,10,8,Low
3,4,4,11,8,Low
3,4,4,12,8,Low
3,4,4,13,8,Low
3,4,4,14,8,Low
3,4,4,15,8,Low
3,4,4,16,8,Low
3,4,4,17,8,Low
3,4,4,18,8,Low
3,4,4,19,8,Low
3,4,4,20,8,Low
3,4,4,21,8,Low
3,4,4,22,8,Low
3,4,4,23,8,Low
3,4,5,0,8,Low
3,4,5,1,8,Low
3,4,5,2,8,Low
3,4,5,3,8,Low
3,4,5,4,8,Low
3,4,5,5,8,Low
3,4,5,6,8,Low
3,4,5,7,8,Low
